purpose,i,j,model_requested,circuit_index,counts_json,shots_observed
test_kernel,88,7,qksvc,1042,"{""0000"": 160, ""0001"": 40, ""0010"": 39, ""1000"": 1, ""0011"": 14, ""0110"": 1, ""0100"": 1}",256
test_kernel,88,8,qksvc,1043,"{""0000"": 246, ""0010"": 3, ""0001"": 3, ""1000"": 3, ""1100"": 1}",256
test_kernel,88,9,qksvc,1044,"{""0000"": 246, ""0001"": 5, ""0010"": 4, ""0100"": 1}",256
test_kernel,89,0,qksvc,1045,"{""0000"": 240, ""0010"": 10, ""1000"": 1, ""0001"": 5}",256
test_kernel,89,1,qksvc,1046,"{""0000"": 244, ""0001"": 3, ""0010"": 9}",256
test_kernel,89,2,qksvc,1047,"{""0000"": 231, ""0010"": 15, ""0001"": 9, ""1000"": 1}",256
test_kernel,89,3,qksvc,1048,"{""0001"": 3, ""0011"": 245, ""0010"": 4, ""1011"": 4}",256
test_kernel,89,4,qksvc,1049,"{""0000"": 208, ""0010"": 29, ""0001"": 15, ""1000"": 1, ""0011"": 3}",256
test_kernel,89,5,qksvc,1050,"{""0001"": 38, ""0010"": 55, ""0011"": 140, ""1001"": 1, ""0000"": 19, ""0111"": 1, ""1011"": 2}",256
test_kernel,89,6,qksvc,1051,"{""0011"": 251, ""1011"": 1, ""0010"": 3, ""0001"": 1}",256
test_kernel,89,7,qksvc,1052,"{""0010"": 48, ""0000"": 150, ""0001"": 48, ""0011"": 9, ""1010"": 1}",256
test_kernel,89,8,qksvc,1053,"{""0000"": 247, ""0001"": 2, ""0010"": 3, ""1000"": 3, ""0100"": 1}",256
test_kernel,89,9,qksvc,1054,"{""0000"": 243, ""0001"": 1, ""0010"": 9, ""1000"": 2, ""0100"": 1}",256
test_kernel,90,0,qksvc,1055,"{""0011"": 253, ""0001"": 2, ""0010"": 1}",256
test_kernel,90,1,qksvc,1056,"{""0011"": 253, ""0010"": 1, ""0001"": 2}",256
test_kernel,90,2,qksvc,1057,"{""0011"": 247, ""0001"": 3, ""0010"": 4, ""1011"": 2}",256
test_kernel,90,3,qksvc,1058,"{""0000"": 236, ""0001"": 10, ""0010"": 8, ""1000"": 1, ""0011"": 1}",256
test_kernel,90,4,qksvc,1059,"{""0011"": 243, ""0001"": 9, ""1011"": 3, ""0010"": 1}",256
test_kernel,90,5,qksvc,1060,"{""0010"": 65, ""0000"": 81, ""1001"": 2, ""0011"": 42, ""0001"": 62, ""0100"": 1, ""0110"": 1, ""1010"": 1, ""1011"": 1}",256
test_kernel,90,6,qksvc,1061,"{""0000"": 235, ""0001"": 10, ""0010"": 8, ""0100"": 1, ""0101"": 1, ""1000"": 1}",256
test_kernel,90,7,qksvc,1062,"{""0011"": 207, ""0001"": 19, ""0010"": 26, ""1011"": 2, ""1001"": 1, ""0000"": 1}",256
test_kernel,90,8,qksvc,1063,"{""0011"": 246, ""0001"": 5, ""0010"": 3, ""0111"": 1, ""1011"": 1}",256
test_kernel,90,9,qksvc,1064,"{""0011"": 246, ""0001"": 3, ""0010"": 5, ""1011"": 2}",256
test_kernel,91,0,qksvc,1065,"{""0011"": 250, ""0010"": 1, ""0001"": 3, ""0111"": 1, ""1011"": 1}",256
test_kernel,91,1,qksvc,1066,"{""0011"": 242, ""0111"": 2, ""1011"": 4, ""0001"": 4, ""0010"": 4}",256
test_kernel,91,2,qksvc,1067,"{""0011"": 250, ""1011"": 4, ""0001"": 2}",256
test_kernel,91,3,qksvc,1068,"{""0000"": 237, ""0001"": 10, ""0010"": 8, ""1000"": 1}",256
test_kernel,91,4,qksvc,1069,"{""0011"": 244, ""0010"": 5, ""0001"": 5, ""1011"": 2}",256
test_kernel,91,5,qksvc,1070,"{""0001"": 57, ""0000"": 94, ""0011"": 46, ""0010"": 58, ""1001"": 1}",256
test_kernel,91,6,qksvc,1071,"{""0010"": 14, ""0000"": 236, ""0001"": 4, ""1000"": 1, ""0100"": 1}",256
test_kernel,91,7,qksvc,1072,"{""0001"": 23, ""0011"": 196, ""0010"": 32, ""0000"": 2, ""1011"": 2, ""0111"": 1}",256
test_kernel,91,8,qksvc,1073,"{""0011"": 244, ""0001"": 5, ""1011"": 4, ""0010"": 3}",256
test_kernel,91,9,qksvc,1074,"{""0011"": 245, ""0010"": 2, ""0001"": 6, ""1011"": 2, ""0111"": 1}",256
test_kernel,92,0,qksvc,1075,"{""0011"": 247, ""0010"": 5, ""1011"": 4}",256
test_kernel,92,1,qksvc,1076,"{""0011"": 251, ""1011"": 1, ""0001"": 3, ""0111"": 1}",256
test_kernel,92,2,qksvc,1077,"{""0011"": 250, ""0111"": 1, ""0001"": 1, ""1011"": 3, ""0010"": 1}",256
test_kernel,92,3,qksvc,1078,"{""0010"": 9, ""0000"": 229, ""0001"": 14, ""1000"": 3, ""0011"": 1}",256
test_kernel,92,4,qksvc,1079,"{""0011"": 239, ""0010"": 8, ""0001"": 7, ""1011"": 1, ""0111"": 1}",256
test_kernel,92,5,qksvc,1080,"{""0011"": 42, ""0000"": 81, ""0010"": 63, ""0001"": 68, ""0101"": 2}",256
test_kernel,92,6,qksvc,1081,"{""0000"": 236, ""0001"": 6, ""0010"": 14}",256
test_kernel,92,7,qksvc,1082,"{""0010"": 20, ""0001"": 25, ""0011"": 206, ""1011"": 2, ""0000"": 3}",256
test_kernel,92,8,qksvc,1083,"{""0011"": 244, ""0010"": 5, ""0001"": 6, ""0111"": 1}",256
test_kernel,92,9,qksvc,1084,"{""0011"": 243, ""0001"": 4, ""0111"": 4, ""0010"": 4, ""1011"": 1}",256
test_kernel,93,0,qksvc,1085,"{""0000"": 243, ""1010"": 1, ""0001"": 5, ""0100"": 1, ""0010"": 4, ""1000"": 2}",256
test_kernel,93,1,qksvc,1086,"{""0000"": 239, ""0010"": 8, ""1010"": 1, ""0001"": 6, ""0100"": 1, ""1000"": 1}",256
test_kernel,93,2,qksvc,1087,"{""0000"": 237, ""0001"": 7, ""0010"": 8, ""0100"": 1, ""1000"": 2, ""0011"": 1}",256
test_kernel,93,3,qksvc,1088,"{""0011"": 250, ""0001"": 4, ""1011"": 2}",256
test_kernel,93,4,qksvc,1089,"{""0000"": 198, ""0010"": 30, ""0001"": 22, ""1010"": 1, ""1000"": 2, ""0011"": 3}",256
test_kernel,93,5,qksvc,1090,"{""0011"": 138, ""0010"": 59, ""0001"": 43, ""0000"": 14, ""1011"": 1, ""1010"": 1}",256
test_kernel,93,6,qksvc,1091,"{""0011"": 252, ""0111"": 1, ""1011"": 2, ""0001"": 1}",256
test_kernel,93,7,qksvc,1092,"{""0000"": 156, ""0001"": 33, ""0010"": 51, ""0011"": 12, ""0100"": 3, ""1000"": 1}",256
test_kernel,93,8,qksvc,1093,"{""0000"": 247, ""0001"": 2, ""0010"": 5, ""1000"": 2}",256
test_kernel,93,9,qksvc,1094,"{""0000"": 247, ""0010"": 3, ""0100"": 3, ""1000"": 1, ""1010"": 1, ""0001"": 1}",256
test_kernel,94,0,qksvc,1095,"{""0000"": 244, ""0100"": 2, ""0010"": 7, ""0001"": 3}",256
test_kernel,94,1,qksvc,1096,"{""0000"": 244, ""0001"": 4, ""0010"": 5, ""0100"": 2, ""1000"": 1}",256
test_kernel,94,2,qksvc,1097,"{""0000"": 228, ""0001"": 13, ""0010"": 10, ""0100"": 1, ""1000"": 2, ""0011"": 1, ""1010"": 1}",256
test_kernel,94,3,qksvc,1098,"{""0011"": 250, ""0001"": 2, ""1011"": 1, ""0010"": 1, ""0111"": 2}",256
test_kernel,94,4,qksvc,1099,"{""0000"": 214, ""0010"": 21, ""0001"": 17, ""0011"": 2, ""1000"": 2}",256
test_kernel,94,5,qksvc,1100,"{""0011"": 132, ""0010"": 58, ""0000"": 15, ""0001"": 46, ""1001"": 1, ""1011"": 3, ""0111"": 1}",256
test_kernel,94,6,qksvc,1101,"{""0011"": 248, ""1011"": 2, ""0001"": 4, ""0010"": 2}",256
test_kernel,94,7,qksvc,1102,"{""0010"": 40, ""0000"": 159, ""0001"": 40, ""0011"": 14, ""1000"": 2, ""1001"": 1}",256
test_kernel,94,8,qksvc,1103,"{""0000"": 254, ""0010"": 1, ""1000"": 1}",256
test_kernel,94,9,qksvc,1104,"{""0000"": 246, ""0010"": 6, ""1000"": 2, ""0100"": 2}",256
test_kernel,95,0,qksvc,1105,"{""0000"": 243, ""1000"": 4, ""0010"": 6, ""0100"": 2, ""1010"": 1}",256
test_kernel,95,1,qksvc,1106,"{""0000"": 239, ""0010"": 12, ""1000"": 3, ""0001"": 2}",256
test_kernel,95,2,qksvc,1107,"{""0000"": 235, ""0001"": 9, ""0010"": 9, ""0100"": 1, ""0011"": 1, ""1000"": 1}",256
test_kernel,95,3,qksvc,1108,"{""0011"": 251, ""1011"": 3, ""0111"": 1, ""0010"": 1}",256
test_kernel,95,4,qksvc,1109,"{""0000"": 221, ""1000"": 3, ""0010"": 20, ""0001"": 10, ""0011"": 1, ""0101"": 1}",256
test_kernel,95,5,qksvc,1110,"{""0010"": 53, ""0000"": 21, ""0011"": 142, ""0001"": 38, ""1011"": 1, ""1001"": 1}",256
test_kernel,95,6,qksvc,1111,"{""0011"": 245, ""1011"": 4, ""0001"": 3, ""0010"": 4}",256
test_kernel,95,7,qksvc,1112,"{""0010"": 38, ""0000"": 164, ""0001"": 40, ""1010"": 3, ""0011"": 8, ""1000"": 1, ""1001"": 2}",256
test_kernel,95,8,qksvc,1113,"{""0000"": 250, ""1000"": 3, ""0010"": 2, ""0001"": 1}",256
test_kernel,95,9,qksvc,1114,"{""0000"": 250, ""1000"": 3, ""0010"": 3}",256
test_kernel,96,0,qksvc,1115,"{""0010"": 6, ""0000"": 246, ""1000"": 3, ""0001"": 1}",256
test_kernel,96,1,qksvc,1116,"{""0000"": 241, ""0010"": 7, ""1000"": 1, ""0100"": 2, ""0001"": 5}",256
test_kernel,96,2,qksvc,1117,"{""0000"": 244, ""0001"": 3, ""0010"": 7, ""1000"": 2}",256
test_kernel,96,3,qksvc,1118,"{""0011"": 250, ""1011"": 4, ""0001"": 2}",256
test_kernel,96,4,qksvc,1119,"{""0011"": 3, ""0000"": 193, ""0001"": 28, ""0010"": 31, ""0100"": 1}",256
test_kernel,96,5,qksvc,1120,"{""0011"": 129, ""0010"": 55, ""0001"": 52, ""0000"": 16, ""0101"": 1, ""1011"": 2, ""0100"": 1}",256
test_kernel,96,6,qksvc,1121,"{""0011"": 250, ""0010"": 2, ""0001"": 1, ""1011"": 2, ""0111"": 1}",256
test_kernel,96,7,qksvc,1122,"{""0000"": 146, ""0001"": 49, ""0010"": 49, ""0011"": 10, ""1000"": 1, ""0100"": 1}",256
test_kernel,96,8,qksvc,1123,"{""0000"": 247, ""0010"": 7, ""1010"": 1, ""0001"": 1}",256
test_kernel,96,9,qksvc,1124,"{""0000"": 253, ""1000"": 1, ""0001"": 1, ""0010"": 1}",256
test_kernel,97,0,qksvc,1125,"{""0000"": 243, ""0001"": 5, ""0010"": 6, ""0011"": 1, ""1000"": 1}",256
test_kernel,97,1,qksvc,1126,"{""0000"": 246, ""0001"": 3, ""1000"": 2, ""0010"": 5}",256
test_kernel,97,2,qksvc,1127,"{""0000"": 235, ""0001"": 11, ""0010"": 9, ""1000"": 1}",256
test_kernel,97,3,qksvc,1128,"{""0011"": 248, ""1011"": 2, ""0001"": 3, ""0010"": 2, ""0111"": 1}",256
test_kernel,97,4,qksvc,1129,"{""0000"": 220, ""0001"": 20, ""0010"": 11, ""0011"": 4, ""0101"": 1}",256
test_kernel,97,5,qksvc,1130,"{""0011"": 140, ""0001"": 48, ""0010"": 46, ""0000"": 22}",256
test_kernel,97,6,qksvc,1131,"{""0011"": 255, ""0001"": 1}",256
test_kernel,97,7,qksvc,1132,"{""0000"": 150, ""0010"": 54, ""0001"": 40, ""0011"": 12}",256
test_kernel,97,8,qksvc,1133,"{""0000"": 247, ""1000"": 3, ""0100"": 2, ""0010"": 3, ""1001"": 1}",256
test_kernel,97,9,qksvc,1134,"{""0000"": 242, ""0100"": 1, ""0001"": 2, ""0010"": 9, ""1000"": 2}",256
test_kernel,98,0,qksvc,1135,"{""0000"": 246, ""0001"": 4, ""0010"": 3, ""1010"": 1, ""1000"": 2}",256
test_kernel,98,1,qksvc,1136,"{""0000"": 246, ""1000"": 4, ""0001"": 1, ""0010"": 5}",256
test_kernel,98,2,qksvc,1137,"{""0000"": 235, ""0001"": 10, ""0010"": 9, ""1000"": 2}",256
test_kernel,98,3,qksvc,1138,"{""0011"": 249, ""0111"": 1, ""0010"": 1, ""0001"": 2, ""1011"": 3}",256
test_kernel,98,4,qksvc,1139,"{""0000"": 201, ""1000"": 2, ""0001"": 24, ""0010"": 24, ""0011"": 5}",256
test_kernel,98,5,qksvc,1140,"{""0011"": 132, ""0001"": 43, ""0000"": 29, ""0010"": 50, ""1011"": 1, ""1001"": 1}",256
test_kernel,98,6,qksvc,1141,"{""0011"": 251, ""1011"": 2, ""0010"": 1, ""0001"": 2}",256
test_kernel,98,7,qksvc,1142,"{""0000"": 142, ""0011"": 15, ""0001"": 44, ""0010"": 52, ""0100"": 1, ""0111"": 1, ""1000"": 1}",256
test_kernel,98,8,qksvc,1143,"{""0000"": 247, ""1000"": 2, ""0010"": 3, ""0100"": 1, ""0001"": 3}",256
test_kernel,98,9,qksvc,1144,"{""0000"": 247, ""1000"": 2, ""0001"": 3, ""0010"": 4}",256
test_kernel,99,0,qksvc,1145,"{""0000"": 239, ""0100"": 2, ""0001"": 9, ""0010"": 4, ""1000"": 2}",256
test_kernel,99,1,qksvc,1146,"{""0000"": 238, ""0010"": 10, ""0001"": 4, ""1000"": 1, ""0100"": 3}",256
test_kernel,99,2,qksvc,1147,"{""0000"": 238, ""1000"": 3, ""0001"": 6, ""0010"": 7, ""0100"": 1, ""1001"": 1}",256
test_kernel,99,3,qksvc,1148,"{""0011"": 250, ""0111"": 1, ""1011"": 3, ""0001"": 1, ""0010"": 1}",256
test_kernel,99,4,qksvc,1149,"{""0000"": 213, ""0010"": 22, ""1000"": 4, ""1010"": 2, ""0001"": 12, ""0011"": 3}",256
test_kernel,99,5,qksvc,1150,"{""0010"": 59, ""0011"": 133, ""0001"": 46, ""0000"": 16, ""1011"": 1, ""0101"": 1}",256
test_kernel,99,6,qksvc,1151,"{""0011"": 254, ""0010"": 2}",256
test_kernel,99,7,qksvc,1152,"{""0010"": 45, ""0000"": 159, ""0011"": 14, ""0001"": 37, ""0100"": 1}",256
test_kernel,99,8,qksvc,1153,"{""0000"": 242, ""1000"": 4, ""0010"": 7, ""0001"": 3}",256
test_kernel,99,9,qksvc,1154,"{""0000"": 249, ""0001"": 2, ""0010"": 2, ""0100"": 1, ""1000"": 2}",256
test_kernel,100,0,qksvc,1155,"{""0011"": 249, ""0001"": 4, ""1011"": 3}",256
test_kernel,100,1,qksvc,1156,"{""0011"": 252, ""0010"": 2, ""1011"": 1, ""0001"": 1}",256
test_kernel,100,2,qksvc,1157,"{""0011"": 246, ""1011"": 5, ""0001"": 1, ""0010"": 3, ""0111"": 1}",256
test_kernel,100,3,qksvc,1158,"{""0001"": 9, ""0000"": 228, ""0010"": 13, ""1000"": 3, ""1010"": 2, ""0011"": 1}",256
test_kernel,100,4,qksvc,1159,"{""0011"": 246, ""0010"": 8, ""0001"": 1, ""1011"": 1}",256
test_kernel,100,5,qksvc,1160,"{""1001"": 2, ""0000"": 70, ""0001"": 64, ""0011"": 46, ""0010"": 73, ""1000"": 1}",256
test_kernel,100,6,qksvc,1161,"{""0000"": 232, ""0001"": 9, ""0010"": 15}",256
test_kernel,100,7,qksvc,1162,"{""0010"": 14, ""0011"": 208, ""0001"": 26, ""1011"": 3, ""0000"": 4, ""0111"": 1}",256
test_kernel,100,8,qksvc,1163,"{""0011"": 245, ""0010"": 6, ""1011"": 1, ""0111"": 2, ""0001"": 2}",256
test_kernel,100,9,qksvc,1164,"{""0011"": 245, ""0010"": 6, ""0001"": 4, ""1011"": 1}",256
test_kernel,101,0,qksvc,1165,"{""0011"": 252, ""0010"": 2, ""0111"": 1, ""0001"": 1}",256
test_kernel,101,1,qksvc,1166,"{""0011"": 248, ""0001"": 4, ""1011"": 2, ""0010"": 2}",256
test_kernel,101,2,qksvc,1167,"{""0011"": 247, ""1011"": 4, ""0111"": 1, ""0010"": 2, ""0001"": 2}",256
test_kernel,101,3,qksvc,1168,"{""0000"": 229, ""0010"": 14, ""1000"": 1, ""0001"": 10, ""0011"": 1, ""1001"": 1}",256
test_kernel,101,4,qksvc,1169,"{""0011"": 233, ""0001"": 7, ""1011"": 8, ""0111"": 1, ""0010"": 7}",256
test_kernel,101,5,qksvc,1170,"{""0010"": 53, ""0000"": 101, ""0011"": 45, ""0001"": 56, ""1000"": 1}",256
test_kernel,101,6,qksvc,1171,"{""0000"": 234, ""0001"": 6, ""0010"": 12, ""1000"": 3, ""1010"": 1}",256
test_kernel,101,7,qksvc,1172,"{""0011"": 205, ""0000"": 2, ""0001"": 18, ""0010"": 27, ""1001"": 1, ""1011"": 2, ""0111"": 1}",256
test_kernel,101,8,qksvc,1173,"{""0011"": 244, ""1011"": 4, ""0010"": 3, ""0111"": 1, ""0001"": 4}",256
test_kernel,101,9,qksvc,1174,"{""0011"": 245, ""0010"": 6, ""1011"": 4, ""0001"": 1}",256
test_kernel,102,0,qksvc,1175,"{""0000"": 236, ""0010"": 11, ""0001"": 7, ""1000"": 1, ""0011"": 1}",256
test_kernel,102,1,qksvc,1176,"{""0000"": 239, ""0010"": 8, ""0001"": 5, ""0100"": 2, ""1000"": 2}",256
test_kernel,102,2,qksvc,1177,"{""0000"": 229, ""0001"": 8, ""0010"": 14, ""0100"": 2, ""1000"": 3}",256
test_kernel,102,3,qksvc,1178,"{""0011"": 245, ""0001"": 5, ""1011"": 5, ""0010"": 1}",256
test_kernel,102,4,qksvc,1179,"{""0000"": 214, ""0001"": 12, ""0010"": 26, ""1000"": 2, ""0101"": 1, ""0110"": 1}",256
test_kernel,102,5,qksvc,1180,"{""0011"": 145, ""0010"": 49, ""0001"": 52, ""0000"": 10}",256
test_kernel,102,6,qksvc,1181,"{""0011"": 250, ""0001"": 4, ""1011"": 2}",256
test_kernel,102,7,qksvc,1182,"{""0000"": 142, ""0001"": 48, ""0011"": 14, ""0010"": 48, ""1000"": 2, ""1010"": 2}",256
test_kernel,102,8,qksvc,1183,"{""0000"": 248, ""1000"": 1, ""0001"": 3, ""0010"": 3, ""0100"": 1}",256
test_kernel,102,9,qksvc,1184,"{""0000"": 244, ""0010"": 9, ""0100"": 1, ""0001"": 2}",256
test_kernel,103,0,qksvc,1185,"{""0001"": 12, ""0000"": 234, ""0010"": 7, ""1000"": 2, ""0100"": 1}",256
test_kernel,103,1,qksvc,1186,"{""0000"": 240, ""0010"": 8, ""0001"": 6, ""0100"": 2}",256
test_kernel,103,2,qksvc,1187,"{""0000"": 233, ""0001"": 8, ""0010"": 14, ""0011"": 1}",256
test_kernel,103,3,qksvc,1188,"{""0011"": 249, ""1011"": 2, ""1010"": 1, ""0111"": 1, ""0010"": 1, ""0001"": 2}",256
test_kernel,103,4,qksvc,1189,"{""0000"": 212, ""0010"": 29, ""0001"": 13, ""0011"": 2}",256
test_kernel,103,5,qksvc,1190,"{""0011"": 151, ""0000"": 16, ""0001"": 35, ""0010"": 52, ""1001"": 1, ""0111"": 1}",256
test_kernel,103,6,qksvc,1191,"{""0011"": 249, ""0010"": 2, ""0001"": 3, ""1011"": 2}",256
test_kernel,103,7,qksvc,1192,"{""0011"": 15, ""0000"": 161, ""0001"": 44, ""0010"": 33, ""1010"": 1, ""0100"": 2}",256
test_kernel,103,8,qksvc,1193,"{""0000"": 242, ""0010"": 8, ""0001"": 2, ""1000"": 3, ""0100"": 1}",256
test_kernel,103,9,qksvc,1194,"{""0000"": 240, ""0001"": 3, ""0100"": 2, ""0010"": 7, ""1000"": 4}",256
test_kernel,104,0,qksvc,1195,"{""0000"": 240, ""0010"": 8, ""0001"": 6, ""0100"": 1, ""1000"": 1}",256
test_kernel,104,1,qksvc,1196,"{""0000"": 237, ""0001"": 6, ""1000"": 2, ""0010"": 10, ""0100"": 1}",256
test_kernel,104,2,qksvc,1197,"{""0000"": 239, ""0010"": 8, ""0001"": 6, ""1000"": 3}",256
test_kernel,104,3,qksvc,1198,"{""0011"": 246, ""1011"": 4, ""0001"": 1, ""0010"": 4, ""0111"": 1}",256
test_kernel,104,4,qksvc,1199,"{""0000"": 215, ""0010"": 18, ""0001"": 21, ""0011"": 2}",256
test_kernel,104,5,qksvc,1200,"{""0010"": 55, ""0001"": 41, ""0000"": 20, ""0011"": 138, ""0110"": 1, ""0111"": 1}",256
test_kernel,104,6,qksvc,1201,"{""0011"": 246, ""0001"": 4, ""1011"": 2, ""0010"": 2, ""0111"": 2}",256
test_kernel,104,7,qksvc,1202,"{""0000"": 162, ""0010"": 42, ""0001"": 40, ""0011"": 10, ""1011"": 1, ""1010"": 1}",256
test_kernel,104,8,qksvc,1203,"{""0000"": 247, ""0001"": 5, ""0010"": 2, ""0100"": 1, ""1000"": 1}",256
test_kernel,104,9,qksvc,1204,"{""0000"": 248, ""0001"": 3, ""0010"": 2, ""0100"": 2, ""1000"": 1}",256
test_kernel,105,0,qksvc,1205,"{""0000"": 248, ""0001"": 2, ""0010"": 5, ""0011"": 1}",256
test_kernel,105,1,qksvc,1206,"{""0000"": 245, ""0001"": 5, ""0010"": 3, ""1000"": 1, ""0100"": 2}",256
test_kernel,105,2,qksvc,1207,"{""0000"": 236, ""0010"": 13, ""0001"": 6, ""0100"": 1}",256
test_kernel,105,3,qksvc,1208,"{""0011"": 250, ""1011"": 2, ""0010"": 2, ""0001"": 1, ""0111"": 1}",256
test_kernel,105,4,qksvc,1209,"{""0000"": 219, ""0010"": 20, ""0001"": 15, ""1000"": 2}",256
test_kernel,105,5,qksvc,1210,"{""0010"": 50, ""0011"": 138, ""0001"": 48, ""0000"": 20}",256
test_kernel,105,6,qksvc,1211,"{""0011"": 248, ""0001"": 4, ""0111"": 1, ""1011"": 1, ""0010"": 2}",256
test_kernel,105,7,qksvc,1212,"{""0000"": 144, ""0001"": 52, ""0010"": 48, ""0100"": 1, ""0011"": 9, ""1000"": 1, ""1010"": 1}",256
test_kernel,105,8,qksvc,1213,"{""0000"": 250, ""0010"": 3, ""0001"": 1, ""1000"": 1, ""0100"": 1}",256
test_kernel,105,9,qksvc,1214,"{""0000"": 252, ""0001"": 2, ""0010"": 1, ""1000"": 1}",256
test_kernel,106,0,qksvc,1215,"{""0000"": 242, ""0010"": 8, ""1000"": 2, ""0100"": 1, ""0001"": 3}",256
test_kernel,106,1,qksvc,1216,"{""0000"": 234, ""0100"": 1, ""0010"": 10, ""1000"": 2, ""0001"": 8, ""0011"": 1}",256
test_kernel,106,2,qksvc,1217,"{""0000"": 239, ""0001"": 8, ""0010"": 4, ""1001"": 1, ""1000"": 3, ""0100"": 1}",256
test_kernel,106,3,qksvc,1218,"{""0011"": 248, ""0001"": 6, ""0111"": 1, ""1011"": 1}",256
test_kernel,106,4,qksvc,1219,"{""0000"": 216, ""0001"": 14, ""0011"": 2, ""0010"": 21, ""1000"": 2, ""1001"": 1}",256
test_kernel,106,5,qksvc,1220,"{""0010"": 45, ""0001"": 45, ""0011"": 138, ""0000"": 22, ""1010"": 2, ""1011"": 3, ""1001"": 1}",256
test_kernel,106,6,qksvc,1221,"{""0011"": 244, ""0001"": 5, ""0111"": 1, ""1011"": 3, ""0010"": 3}",256
test_kernel,106,7,qksvc,1222,"{""0010"": 60, ""0000"": 137, ""0001"": 48, ""0011"": 10, ""0111"": 1}",256
test_kernel,106,8,qksvc,1223,"{""0000"": 246, ""0010"": 7, ""0001"": 1, ""0100"": 1, ""1000"": 1}",256
test_kernel,106,9,qksvc,1224,"{""0000"": 246, ""1000"": 1, ""0010"": 6, ""0001"": 2, ""0100"": 1}",256
test_kernel,107,0,qksvc,1225,"{""0000"": 236, ""0010"": 11, ""1000"": 1, ""0001"": 6, ""0100"": 2}",256
test_kernel,107,1,qksvc,1226,"{""0000"": 227, ""0010"": 10, ""0001"": 12, ""0110"": 1, ""1000"": 6}",256
test_kernel,107,2,qksvc,1227,"{""0000"": 239, ""0001"": 5, ""0010"": 10, ""1000"": 1, ""0011"": 1}",256
test_kernel,107,3,qksvc,1228,"{""0011"": 243, ""1011"": 4, ""0001"": 4, ""0010"": 3, ""0111"": 2}",256
test_kernel,107,4,qksvc,1229,"{""0000"": 220, ""0010"": 20, ""0001"": 15, ""1000"": 1}",256
test_kernel,107,5,qksvc,1230,"{""0011"": 148, ""0001"": 47, ""0010"": 44, ""0000"": 14, ""1011"": 2, ""1000"": 1}",256
test_kernel,107,6,qksvc,1231,"{""0011"": 251, ""1011"": 3, ""0010"": 2}",256
test_kernel,107,7,qksvc,1232,"{""0010"": 48, ""0001"": 39, ""0000"": 158, ""0011"": 9, ""0101"": 1, ""1000"": 1}",256
test_kernel,107,8,qksvc,1233,"{""0000"": 242, ""0010"": 9, ""0001"": 2, ""1000"": 3}",256
test_kernel,107,9,qksvc,1234,"{""0000"": 246, ""0001"": 1, ""0010"": 6, ""1000"": 3}",256
test_kernel,108,0,qksvc,1235,"{""0011"": 249, ""1011"": 2, ""0001"": 5}",256
test_kernel,108,1,qksvc,1236,"{""0011"": 249, ""0111"": 1, ""0001"": 3, ""1011"": 2, ""0010"": 1}",256
test_kernel,108,2,qksvc,1237,"{""0001"": 5, ""0011"": 246, ""0111"": 3, ""1011"": 1, ""0010"": 1}",256
test_kernel,108,3,qksvc,1238,"{""0000"": 235, ""0001"": 6, ""0010"": 11, ""1000"": 4}",256
test_kernel,108,4,qksvc,1239,"{""0011"": 243, ""1011"": 3, ""0001"": 6, ""0010"": 2, ""0000"": 1, ""1010"": 1}",256
test_kernel,108,5,qksvc,1240,"{""0010"": 64, ""0001"": 53, ""0000"": 83, ""0011"": 53, ""1000"": 2, ""1001"": 1}",256
test_kernel,108,6,qksvc,1241,"{""0000"": 235, ""0001"": 2, ""0010"": 17, ""1000"": 2}",256
test_kernel,108,7,qksvc,1242,"{""0011"": 194, ""0001"": 25, ""0010"": 26, ""1011"": 7, ""0000"": 3, ""0111"": 1}",256
test_kernel,108,8,qksvc,1243,"{""0011"": 249, ""0001"": 2, ""0010"": 5}",256
test_kernel,108,9,qksvc,1244,"{""0011"": 244, ""0010"": 4, ""1011"": 5, ""0001"": 2, ""0111"": 1}",256
test_kernel,109,0,qksvc,1245,"{""0000"": 237, ""0010"": 7, ""0001"": 7, ""0011"": 1, ""0100"": 1, ""1000"": 3}",256
test_kernel,109,1,qksvc,1246,"{""0000"": 241, ""0001"": 4, ""0010"": 7, ""1000"": 3, ""0100"": 1}",256
test_kernel,109,2,qksvc,1247,"{""0000"": 230, ""0010"": 14, ""0001"": 9, ""1000"": 1, ""0011"": 1, ""1001"": 1}",256
test_kernel,109,3,qksvc,1248,"{""0011"": 249, ""0001"": 3, ""0111"": 2, ""1011"": 2}",256
test_kernel,109,4,qksvc,1249,"{""0000"": 210, ""0010"": 23, ""0001"": 21, ""0011"": 2}",256
test_kernel,109,5,qksvc,1250,"{""0001"": 52, ""0010"": 52, ""0011"": 139, ""0000"": 9, ""1001"": 1, ""0100"": 1, ""1011"": 2}",256
test_kernel,109,6,qksvc,1251,"{""0011"": 239, ""0001"": 11, ""0010"": 4, ""1011"": 2}",256
test_kernel,109,7,qksvc,1252,"{""0001"": 46, ""0000"": 158, ""0010"": 38, ""0011"": 12, ""0101"": 1, ""1000"": 1}",256
test_kernel,109,8,qksvc,1253,"{""0000"": 246, ""0010"": 5, ""1000"": 3, ""0001"": 2}",256
test_kernel,109,9,qksvc,1254,"{""0000"": 252, ""0010"": 2, ""0001"": 1, ""1001"": 1}",256
